moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-01-08,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,14.000,21.000,100095,35158,252.00,-2032.0,0.00252,-0.05464,
2021-01-08,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,1521.0,764.00,240049,220655,10727,13009,0.04678,0.06265,
2021-01-08,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,34.000,27.000,94575,113969,2017.0,-265.00,0.02179,-0.00232,
2021-01-08,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,14470,3995.0,209873,671490,26398,1588.0,0.14388,0.00237,
2021-01-08,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,810.00,648.00,105069,170006,6593.0,8877.0,0.06695,0.05509,
2021-01-08,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,245.00,114.00,1059888,598271,-23306,1504.0,-0.02152,0.00252,
2021-01-08,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,135.00,108.00,7167.0,7424.0,70.000,700.00,0.00986,0.10410,
2021-01-08,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,46.000,44.000,95721,15651,5743.0,-6305.0,0.06383,-0.28717,
2021-01-08,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,10.000,8.0000,3342.0,3085.0,720.00,90.000,0.27460,0.03005,
2021-01-08,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,5.0000,5.0000,4689.0,380.00,202.00,2.0000,0.04502,0.00529,
2021-01-08,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2613.0,1486.0,37976,118046,10538,22586,0.38407,0.23660,
2021-01-08,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,120.00,74.000,4646.0,8955.0,188.00,388.00,0.04217,0.04529,
2021-01-08,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,5.0000,13.000,7725.0,2826.0,-116.00,-51.000,-0.01479,-0.01773,
2021-01-08,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,172.00,43.000,261.00,5160.0,-167.00,-232.00,-0.39019,-0.04303,
2021-01-08,SNGR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",C,,1.0000,1.0000,1400.0,1400.0,,,,,
