moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-02-15,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,1.0000,2014.0,900.00,294315,380687,16377,9929.0,0.05892,0.02678,
2021-02-15,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,1.0000,17328,8514.0,356347,866332,86957,-156346,0.32279,-0.15288,
2021-02-15,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,C,,39.000,29.000,147806,61434,1450.0,7898.0,0.00991,0.14753,
2021-02-15,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,1.0000,1066.0,794.00,148903,217340,8556.0,8575.0,0.06096,0.04107,
2021-02-15,Si,Фьючерсный контракт на курс доллар США - российский рубль,F,,227.00,187.00,1274813,764828,-107248,136055,-0.07760,0.21638,
2021-02-15,Si,Опцион на Фьючерсный контракт на курс доллар США - российский рубль,P,,15.000,27.000,148413,79976,611.00,592.00,0.00413,0.00746,
2021-02-15,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,1.0000,156.00,133.00,12447,11926,1311.0,1319.0,0.11773,0.12435,
2021-02-15,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,,44.000,42.000,115319,25996,6101.0,-766.00,0.05586,-0.02862,
2021-02-15,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,,4.0000,5.0000,5876.0,222.00,14.000,11.000,0.00239,0.05213,
2021-02-15,GAZR,"Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",F,1.0000,2542.0,1680.0,40139,129462,-380.00,6487.0,-0.00938,0.05275,
2021-02-15,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",C,,11.000,6.0000,5500.0,6021.0,249.00,241.00,0.04742,0.04170,
2021-02-15,GAZR,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""Газпром""",P,1.0000,128.00,110.00,7722.0,13376,940.00,943.00,0.13860,0.07585,
2021-02-15,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,,14.000,17.000,10373,1728.0,-558.00,-252.00,-0.05105,-0.12727,
2021-02-15,SNGR,"Фьючерсный контракт на обыкновенные акции ПАО ""Сургутнефтегаз""",F,1.0000,342.00,51.000,330.00,8975.0,-78.000,-384.00,-0.19118,-0.04103,
2021-02-15,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,,2.0000,2.0000,781.00,668.00,,,,,
2021-02-15,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,1.0000,98.000,97.000,6290.0,8520.0,260.00,260.00,0.04312,0.03148,
2021-02-15,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,,35.000,12.000,9229.0,5277.0,-219.00,459.00,-0.02318,0.09527,
2021-02-15,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",P,1.0000,13.000,20.000,628.00,741.00,1.0000,1.0000,0.00159,0.00135,
2021-02-15,LKOH,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",F,1.0000,671.00,420.00,6635.0,10587,965.00,287.00,0.17019,0.02786,
2021-02-15,LKOH,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""ЛУКОЙЛ""",C,,2.0000,3.0000,5861.0,3631.0,79.000,79.000,0.01366,0.02224,
2021-02-15,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,,29.000,33.000,63461,46771,2962.0,1021.0,0.04896,0.02232,
2021-02-15,RTS,Фьючерсный контракт на Индекс РТС,F,1.0000,2920.0,6500.0,118100,42335,-705.00,-2532.0,-0.00593,-0.05643,
2021-02-15,RTS,Опцион на Фьючерсный контракт на Индекс РТС,P,1.0000,2216.0,957.00,89468,106158,10073,12014,0.12687,0.12761,
2021-02-15,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,,26.000,32.000,44134,40605,902.00,1594.0,0.02086,0.04086,
2021-02-15,RTS,Фьючерсный контракт на Индекс РТС,F,,87.000,106.00,146510,222275,416.00,2243.0,0.00285,0.01019,
2021-02-15,RTS,Опцион на Фьючерсный контракт на Индекс РТС,C,1.0000,1085.0,846.00,53510,57039,3654.0,2962.0,0.07329,0.05477,
2021-02-15,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,1.0000,157.00,54.000,2077.0,2110.0,22.000,22.000,0.01071,0.01054,
2021-02-15,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,,1.0000,3.0000,387.00,14.000,5.0000,,0.01309,,
2021-02-15,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,C,,3.0000,6.0000,86.000,53.000,,,,,
2021-02-15,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,,64.000,23.000,89358,15478,-804.00,-3798.0,-0.00892,-0.19703,
2021-02-15,GOLD,Опцион на Фьючерсный контракт на аффинированное золото в слитках,P,1.0000,63.000,56.000,2853.0,3226.0,17.000,22.000,0.00599,0.00687,
2021-02-15,GOLD,Фьючерсный контракт на аффинированное золото в слитках,F,1.0000,6149.0,1233.0,14263,88143,-2153.0,841.00,-0.13115,0.00963,
2021-02-15,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,,1.0000,1.0000,1568.0,1568.0,,,,,
2021-02-15,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",C,1.0000,33.000,33.000,2174.0,2174.0,2.0000,2.0000,0.00092,0.00092,
2021-02-15,ROSN,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",P,1.0000,6.0000,6.0000,30.000,30.000,-3.0000,-3.0000,-0.09091,-0.09091,
2021-02-15,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,1.0000,393.00,444.00,6007.0,3267.0,1007.0,-443.00,0.20140,-0.11941,
2021-02-15,ROSN,"Фьючерсный контракт на обыкновенные акции ПАО ""НК ""Роснефть""",F,,21.000,10.000,2781.0,5521.0,-1216.0,234.00,-0.30423,0.04426,
2021-02-15,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,1.0000,24.000,22.000,1732.0,3211.0,,,,,
2021-02-15,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,,1.0000,2.0000,2020.0,122.00,,,,,
2021-02-15,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",P,1.0000,8.0000,13.000,648.00,2546.0,,,,,
2021-02-15,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,,5.0000,9.0000,3376.0,628.00,-326.00,7.0000,-0.08806,0.01127,
2021-02-15,MTSI,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",C,,2.0000,3.0000,2642.0,1163.0,,,,,
2021-02-15,MTSI,"Фьючерсный контракт на обыкновенные акции ПАО ""МТС""",F,1.0000,156.00,43.000,300.00,3048.0,-24.000,-357.00,-0.07407,-0.10485,
2021-02-15,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,,3.0000,7.0000,379.00,34.000,25.000,-8.0000,0.07062,-0.19048,
2021-02-15,NOTK,"Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",F,1.0000,63.000,50.000,171.00,516.00,-6.0000,27.000,-0.03390,0.05521,
2021-02-15,NOTK,"Опцион на Фьючерсный контракт на обыкновенные акции ПАО ""НОВАТЭК""",P,1.0000,1.0000,2.0000,2.0000,2.0000,,,,,
2021-02-15,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,1.0000,20.000,10.000,17.000,71.000,-2.0000,1.0000,-0.10526,0.01429,
2021-02-15,TRNF,"Фьючерсный контракт на привилегированные акции ПАО ""Транснефть""",F,,1.0000,4.0000,116.00,62.000,3.0000,,0.02655,,
2021-02-15,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,,49.000,13.000,242709,116021,2973.0,-17382,0.01240,-0.13030,
2021-02-15,SILV,Опцион на Фьючерсный контракт на аффинированное серебро в слитках,P,1.0000,125.00,54.000,3258.0,3322.0,-7.0000,-8.0000,-0.00214,-0.00240,
2021-02-15,SILV,Фьючерсный контракт на аффинированное серебро в слитках,F,1.0000,5840.0,1329.0,47961,174649,-5373.0,14982,-0.10074,0.09383,
