moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,
2021-03-17,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,P,1.0000,20.000,14.000,694.00,694.00,-1.0000,-1.0000,-0.00144,-0.00144,
2021-03-17,Eu,Фьючерсный контракт на курс евро - российский рубль,F,1.0000,3372.0,527.00,35835,63433,-33738,9586.0,-0.48493,0.17802,
2021-03-17,Eu,Опцион на Фьючерсный контракт на курс евро - российский рубль,C,1.0000,16.000,23.000,873.00,1146.0,11.000,11.000,0.01276,0.00969,
2021-03-17,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,,1.0000,1.0000,46.000,117.00,,,,,
2021-03-17,ED,Фьючерсный контракт на курс евро-доллар США,F,1.0000,1026.0,652.00,23485,66846,-1040.0,-6746.0,-0.04241,-0.09167,
2021-03-17,ED,Фьючерсный контракт на курс евро-доллар США,F,,29.000,26.000,97279,53918,18394,24100,0.23317,0.80824,
2021-03-17,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,1.0000,65.000,34.000,2767.0,4468.0,10.000,10.000,0.00363,0.00224,
2021-03-17,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,C,,1.0000,3.0000,1747.0,46.000,,,,,
2021-03-17,ED,Опцион на Фьючерсный контракт на курс евро-доллар США,P,1.0000,76.000,35.000,3464.0,3393.0,9.0000,9.0000,0.00260,0.00266,
2021-03-17,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,,1.0000,1.0000,36.000,36.000,,,,,
2021-03-17,PLT,Опцион на Фьючерсный контракт на аффинированную платину в слитках,C,1.0000,5.0000,4.0000,65.000,65.000,,,,,
2021-03-17,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,,13.000,7.0000,10976,2708.0,538.00,42.000,0.05154,0.01575,
2021-03-17,PLT,Фьючерсный контракт на аффинированную платину в слитках,F,1.0000,685.00,80.000,771.00,9039.0,-106.00,390.00,-0.12087,0.04509,
2021-03-17,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,1.0000,180.00,95.000,676.00,1217.0,-38.000,-70.000,-0.05322,-0.05439,
2021-03-17,PLD,Фьючерсный контракт на аффинированный палладий в слитках,F,,5.0000,6.0000,570.00,29.000,-41.000,-9.0000,-0.06710,-0.23684,
2021-03-17,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",P,1.0000,7.0000,4.0000,25.000,25.000,-94.000,-1344.0,-0.78992,-0.98174,
2021-03-17,SNGP,"Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",F,,9.0000,14.000,24794,8749.0,3693.0,3081.0,0.17502,0.54358,
2021-03-17,SNGP,"Опцион на Фьючерсный контракт на привилегированные акции ПАО ""Сургутнефтегаз""",C,1.0000,6.0000,6.0000,45.000,45.000,-24.000,-24.000,-0.34783,-0.34783,
